,aqi,pm10,hour,day_of_week,day_of_month,month,hour_sin,hour_cos,day_sin,day_cos,is_night,is_morning,is_afternoon,is_evening,is_weekend,lag_1h,lag_2h,lag_3h,lag_6h,lag_12h,lag_24h,lag_48h,lag_72h,lag_96h,lag_120h,lag_144h,lag_168h,lag_same_hour_yesterday,lag_same_hour_last_week,rolling_mean_3h,rolling_std_3h,rolling_min_3h,rolling_max_3h,rolling_mean_6h,rolling_std_6h,rolling_min_6h,rolling_max_6h,rolling_mean_12h,rolling_std_12h,rolling_min_12h,rolling_max_12h,rolling_mean_24h,rolling_std_24h,rolling_min_24h,rolling_max_24h,rolling_mean_72h,rolling_std_72h,rolling_min_72h,rolling_max_72h,rolling_mean_168h,rolling_std_168h,rolling_min_168h,rolling_max_168h,rolling_trend_24h,diff_1h,diff_3h,diff_24h,diff_week,roc_1h,roc_24h,weekly_seasonal,daily_seasonal,hourly_seasonal,target_24h,target_72h,aqi_hour_interaction
rolling_mean_24h,0.8009893861547992,0.16294424493870965,-0.00029312374926525044,-0.06984580556838844,-0.1824334482055985,0.3157922705248608,0.0005001355031118873,-0.000370789747281722,0.1483245496554356,0.02316304342080998,-5.729597070682545e-05,0.0005150419688238603,-7.700097543822963e-05,-0.00038074502267923885,-0.037329413859198995,0.8259039944909636,0.8497731328401747,0.8723007502491004,0.9302900173297904,0.984585220010398,0.8258436555665403,0.36497290525195347,0.20711512933619636,0.09167279287850763,-0.028566927620010344,-0.07542205090654562,-0.09214534494652503,0.8258436555665403,-0.09214534494652503,0.8513348832936551,-0.14314967337052723,0.8540414035805172,0.846260162438708,0.8876231612567332,-0.12746384381134584,0.8891143178922242,0.8761544513456296,0.9483442527374744,-0.08919110226432456,0.9377718334023046,0.9205862377168214,1.0,-0.0349600670176687,0.922247455972423,0.918358395133749,0.7974222601983657,0.1977483276937232,0.5421713777865415,0.7478230569875811,0.5937161894502097,0.5144305663837282,-0.015797583072344582,0.6040491588975265,-0.015052187047094602,-0.27169455860140546,-0.3131656426604722,-0.050874527328328964,0.5021593408479446,-0.24734039487752651,-0.026431438882316614,0.5937161894502097,1.0,-0.00022485841458271875,0.35607157628660896,0.2132672530427729,0.28256567005271843
rolling_std_24h,0.03287028556045648,-0.099225533752339,0.0962134065604679,-0.17943160321909898,-0.0021879796757762935,0.2023443645024364,-0.10504493862728004,-0.06879897591863232,0.20589515017088703,-0.06673581282664048,-0.0964065055412511,-0.023636366160584427,0.08105654536311685,0.038986326338718374,-0.24124560944349263,0.02906382109692689,0.024617014286208855,0.019557589014240737,0.0033203578374006045,-0.03011068785231902,-0.08806668238525539,0.034055972063002156,0.21276699635350174,0.14924369165943116,0.05940412428302746,0.007440592783914674,0.04446021443436478,-0.08806668238525539,0.04446021443436478,0.02447274078548552,0.18260838519765607,0.012716928872076153,0.036207775618236564,0.016728891271048135,0.33743304642531957,-0.026006984481100972,0.05824123838586467,-9.576259821581916e-05,0.6642339527222278,-0.14906503719169917,0.1446330046846727,-0.0349600670176687,1.0,-0.38344513162292354,0.3194088504359977,0.052496003637560594,0.44416463784801824,-0.26720107132564747,0.30230793295180197,0.13596087597676784,0.13764192166447226,-0.1304156980545735,0.18315664293105405,0.09292361998494816,0.04255179490599445,0.05859598337636436,0.09197698401969914,-0.03454172738699527,0.010922640874827035,0.3042325434140638,0.13596087597676784,-0.03496006701766858,0.009855775953204929,0.14964757214458402,0.1317530035907739,0.10466406567744012
rolling_min_24h,0.7516700091378293,0.19718371669558096,-0.030798134401795362,-0.015628058495595416,-0.1774557002669003,0.22476566519103003,0.03493480119043759,0.014671150222751284,0.07436580086132312,0.051515151807302914,0.027461675020451007,0.011270915480706398,-0.023257444642727602,-0.01547514585843019,0.04598805336200761,0.770368092758918,0.787852589883309,0.8041016460412214,0.8457745542687908,0.8880146324600572,0.8087792806207568,0.3451990789620956,0.1124372462731088,0.014188723547415306,-0.04990137865047717,-0.07888312656373492,-0.09021383655021428,0.8087792806207568,-0.09021383655021428,0.7893052002941667,-0.19862168689996182,0.7960213014356166,0.7803548560333559,0.8164316965547825,-0.23532577129889565,0.8331215530091667,0.791619825457137,0.8637606028080497,-0.3066965869338153,0.9086553203501277,0.79321881465945,0.922247455972423,-0.38344513162292354,1.0,0.7463642270812468,0.7284444916095291,0.03676113437058869,0.6001700845622937,0.5995771205182993,0.5014737547307275,0.4486084875370589,-0.0002521624986958769,0.5069226280100305,-0.04492399194482266,-0.2028925870538555,-0.22886062143785807,-0.07285248866770362,0.48187870265057414,-0.17739372369902712,-0.12015073859647465,0.5014737547307275,0.922247455972423,-0.00029345689556096533,0.3031967979323541,0.1573232258251845,0.23027084726632588
rolling_max_24h,0.7937531142282424,0.13355908220767757,0.015078822417850758,-0.14822703914055146,-0.18888997002287436,0.38032828691013354,-0.014512136892138353,-0.0011186430992051757,0.22105901547157106,0.012239707435147138,-0.011228230854935645,-0.0047850266512593645,0.0033637316063307218,0.012649525899863753,-0.12419971891377891,0.8103827402347337,0.8250013629884313,0.8379471118997346,0.8680650021639509,0.8861003772331317,0.763805752779688,0.38156369608734514,0.2767176297127226,0.13074503588570616,0.007039124030507859,-0.06788061847668113,-0.050300504888680014,0.763805752779688,-0.050300504888680014,0.8263973402832415,-0.02168530413414032,0.8217234831012847,0.8288419709991027,0.8483060824508066,0.051581603893486566,0.8290881909696974,0.8592440752212853,0.8839179485471523,0.18255448469747404,0.8199513230297191,0.9218851247453244,0.918358395133749,0.3194088504359977,0.7463642270812468,1.0,0.7876331683616548,0.36604382547079384,0.4191059539663511,0.8392350619859724,0.6255864794044158,0.5686629781399062,-0.09675429779388978,0.6627954661990659,0.020573969478872526,-0.179607064351855,-0.19267172344711014,-0.009261526998086573,0.459327001204097,-0.1765082361714647,0.09634982467113434,0.6255864794044158,0.9183583951337492,0.006399779369258605,0.4262329502958129,0.2651121165470952,0.2897965356615117
rolling_mean_72h,0.589245573191013,0.11024682067268397,-0.000924224612503017,-0.08341328300836345,-0.19864533852362304,0.3050436975395963,0.0012223608419926351,-0.0012091804021567918,0.1947023379234503,-0.1456075760927362,-8.069986322852477e-05,0.0012468714633433135,0.0001488535993264061,-0.001315025199441716,-0.15900168594644165,0.6049404676065299,0.6203621894827435,0.6355126875569429,0.6804905071927172,0.7504796071874669,0.8149957757204515,0.7992089092710106,0.5472077052583523,0.26732810581332067,0.10701251772293445,-0.007337367067207445,-0.08067741594326057,0.8149957757204515,-0.08067741594326057,0.6217395954898894,-0.04095977114330719,0.6197298764552186,0.622319481272475,0.648035797882896,-0.007700779964555684,0.6388852761021978,0.6515659589538753,0.7002937827715007,0.032440737154510374,0.6745933885514473,0.706634322712629,0.7974222601983657,0.052496003637560594,0.7284444916095291,0.7876331683616548,1.0,0.10498220032844094,0.7198657636991974,0.8594622226380555,0.8065112204584761,0.5270675976894896,0.005009921972328051,0.67233555898823,-0.20304352048005472,-0.1705849365875329,-0.20341054621598018,-0.24716157586884294,0.3629712749405594,-0.15439308188096929,-0.1810316078339763,0.8065112204584761,0.7974222601983656,-0.0006646491407628509,0.2803224434906042,0.14711720364989345,0.20791729115641042
rolling_std_72h,0.28506534488567536,0.03303149021230887,0.007772659350572587,-0.09465077566257755,-0.23921685146967156,0.17360112222446905,-0.004365148822425496,-0.01842334315653178,0.13907409459579345,-0.14910494863992713,-0.015037462248804458,0.0068643107568593835,0.011631990869231189,-0.003458839377286248,-0.14847995026863917,0.2758690328670449,0.266499525511058,0.25711684043032534,0.23052096708554998,0.18081733935442354,0.11273335955173559,-0.027844558906248422,-0.03064739142277705,0.1510347786252144,0.20210711343266477,0.1218044679261448,0.05309072682035586,0.11273335955173559,0.05309072682035586,0.26713221994725106,0.044726762079891964,0.26242951140520726,0.2709860093943503,0.25484305616768205,0.10124381237736219,0.2399978465023584,0.26940559461291486,0.23236177061249014,0.21263854314231,0.1849729221754179,0.28387597677174453,0.1977483276937232,0.44416463784801824,0.03676113437058869,0.36604382547079384,0.10498220032844094,1.0,-0.5364269169793968,0.5303035944503787,0.3090608949234257,0.4727833511543369,-0.28948360521377653,0.3892957621708462,0.12561237965511685,0.10418451573640068,0.12562027116946123,0.13076269203689161,0.08141864535007173,0.09667459417825273,0.23907958024981718,0.3090608949234257,0.19774832769372316,-0.0036367166235870886,0.33525302581172617,0.38158418266579686,0.10394038298935972
rolling_min_72h,0.3744116218527254,0.06022414508629885,-0.02126621465275562,-0.0748620730081599,0.0036858139174256632,0.14740644697615274,0.022122215029524286,0.02446167935006342,0.08483592811553674,0.0019995435898664655,0.02592754047622378,0.0007617449323808434,-0.02338839070162103,-0.0033008947069839505,-0.08346904648677662,0.3913236339841897,0.4073143103135206,0.4223961158065248,0.4629086454037167,0.5160442415693641,0.5493405875073945,0.5732297330975534,0.5127738618040135,0.1238412485033926,-0.06416727034551804,-0.09051312641167088,-0.10806458129460064,0.5493405875073945,-0.10806458129460064,0.4079722737121374,-0.08029141373061913,0.4098692638503013,0.40502890559230603,0.4318758502859958,-0.09644381412670648,0.43577334432061676,0.42214527328621354,0.4742008644402148,-0.1463784330482603,0.48972091012378643,0.43692577964497664,0.5421713777865415,-0.26720107132564747,0.6001700845622937,0.4191059539663511,0.7198657636991974,-0.5364269169793968,1.0,0.38191287692704917,0.44214241296537715,0.1701292635457913,0.19756309413596734,0.33528219592394426,-0.13831371940461815,-0.18556253157696678,-0.21173953794125402,-0.17629212995390345,0.2835718406448408,-0.16521472233463264,-0.1977215173261964,0.44214241296537715,0.5421713777865415,0.002105675377752065,0.004114049931972343,-0.15815564325495468,0.11202007719052251
rolling_max_72h,0.6338661886836776,0.062154378426246916,0.008627691526896165,-0.1435894531222495,-0.23751547357196087,0.33371098238580754,-0.005241764785430021,-0.00738900692142689,0.23042915120293067,-0.22330207793407236,-0.0104051197694547,0.0021031625065918605,0.0049811743577173415,0.00332078290514495,-0.24716193814001747,0.6437107666689293,0.6526186670291431,0.660869491451642,0.6830698709686637,0.7056817520544628,0.6953880432125559,0.6042648401567536,0.488255525904701,0.2897224275853561,0.20232975460961827,0.08285794536145748,-0.029808192557161536,0.6953880432125559,-0.029808192557161536,0.653946514354647,0.0037082181382961155,0.6489127928308214,0.6573411002594943,0.6694210720722658,0.06696074325876293,0.651355918814594,0.6821698996954336,0.6980811123971052,0.17081505720914855,0.644021404859675,0.7366862490547612,0.7478230569875811,0.30230793295180197,0.5995771205182993,0.8392350619859724,0.8594622226380555,0.5303035944503787,0.38191287692704917,1.0,0.8130109060651803,0.6754039586160386,-0.12187575418356626,0.7815025175889531,-0.07089060231673319,-0.10522488254117497,-0.11794017930307295,-0.11164671994849991,0.3184924773504939,-0.09853402955128399,0.007129159988142006,0.8130109060651803,0.7478230569875809,0.0012115516380089232,0.34028606332438344,0.2826400741073833,0.22751693843118284
rolling_mean_168h,0.4307494961522524,0.012308848297048867,0.0041182044567877425,-0.012923401319858181,-0.2269041177542502,0.2861441766847871,-0.0026858767706008048,-0.0021965807840143973,0.07671105266704678,-0.1716540377686832,-0.004108914081092896,0.00019511049582122,0.0017058434617414954,0.0022079601235296064,-0.08369399186319515,0.44249161287823857,0.4540477741942418,0.4654940992138872,0.5009210992553454,0.5573274135831164,0.6223646413072017,0.6526988775694127,0.6192832949981931,0.5774923726736614,0.4871356378202776,0.3848412827215788,0.19201320730443927,0.6223646413072017,0.19201320730443927,0.455085410382611,0.0030978675600216647,0.451652150301272,0.4574616264913628,0.4752901392696349,0.03944176398360238,0.46476502704875117,0.48430810624691195,0.5157551123539661,0.08243090770484958,0.48667427243492534,0.5375474138170266,0.5937161894502097,0.13596087597676784,0.5014737547307275,0.6255864794044158,0.8065112204584761,0.3090608949234257,0.44214241296537715,0.8130109060651803,1.0,0.6551224312281866,0.08220684933042474,0.8623989876749515,-0.18547831410573035,-0.12769068041867931,-0.15390004355820527,-0.23008349007878184,0.05069164265075315,-0.11350840098762784,-0.12930551092824386,1.0,0.5937161894502097,0.0003502365753061931,0.20323627053982643,0.2809399152307695,0.1556025408605637
rolling_std_168h,0.5312935650762316,0.04513185775384146,0.010232956200407964,-0.0807257535632439,-0.3931036271390913,0.14178079170301933,-0.005995961437970332,-0.008839228673488414,0.06631999848585596,-0.06372956983226506,-0.012026821084108186,0.0023644773030662134,0.006062141853640873,0.0036002019274007668,-0.08753246447658215,0.5290699003876624,0.5262815579765118,0.5230420902744088,0.5117539534327854,0.48091527575583365,0.4200809990610039,0.3265702673208271,0.26030289462089906,0.20131058561815332,0.15831127408764853,0.12081076519236747,0.16806713413576438,0.4200809990610039,0.16806713413576438,0.5273826860819784,-0.006988953320181113,0.524580448312033,0.5290890818485482,0.5249634562089383,0.007766454934196771,0.520595187751256,0.5306632578001605,0.5200588528441917,0.040318283657817214,0.5062599967609184,0.537612219602026,0.5144305663837282,0.13764192166447226,0.4486084875370589,0.5686629781399062,0.5270675976894896,0.4727833511543369,0.1701292635457913,0.6754039586160386,0.6551224312281866,1.0,-0.40606871891626817,0.8200621595166642,0.07026746616461708,0.028295689605107675,0.03872174279823076,0.05205322789910864,0.14571626046115463,0.03910191911331299,0.1326232985867022,0.6551224312281866,0.5144305663837281,-0.0006008547508711229,0.4031169274121917,0.2298296282551656,0.19346595288913496
rolling_min_168h,-0.13072233571096464,-0.01864618555293086,-0.009840521191514387,-0.04735043060366659,0.3091012975813007,0.1539543391011159,0.001067360218135839,0.039813146419050253,0.12091903181639654,-0.03926696168881795,0.027855801738370663,-0.019856906528863676,-0.020418232508478216,0.012419337298971257,-0.08322874468982802,-0.11641545958033675,-0.10268158048147931,-0.0894914792695222,-0.051691854805844026,-0.0007954339057891903,0.027237667870743033,0.006394091174972173,0.0068991014438575604,0.07257042917240455,0.09038657380971803,0.07517829082674352,-0.04777971393721986,0.027237667870743033,-0.04777971393721986,-0.10311273179465362,-0.03399104613306442,-0.10094702779167253,-0.10576528611957044,-0.08396574797919323,-0.03164735649759006,-0.08326769433137944,-0.09025903981244221,-0.05294588417163173,-0.053115706230435246,-0.05169316518362675,-0.07541390857643364,-0.015797583072344582,-0.1304156980545735,-0.0002521624986958769,-0.09675429779388978,0.005009921972328051,-0.28948360521377653,0.19756309413596734,-0.12187575418356626,0.08220684933042474,-0.40606871891626817,1.0,-0.03754827050801714,-0.12296934541123689,-0.159982224818382,-0.18506135440454444,-0.14661761696446998,-0.0400883781458819,-0.15939932421426906,-0.15820775746028404,0.08220684933042474,-0.015797583072344617,0.0067122781524536854,-0.3465140500368788,0.03503380452651128,-0.04944728015499636
rolling_max_168h,0.5481416703545564,0.04483183483593301,0.02095185465550595,-0.11045729470295068,-0.22153486814125173,0.21188498326175775,-0.01586271753933397,-0.011395187578824522,0.09348225242999338,-0.07116497213610144,-0.020513172327648148,-0.0012532163158369834,0.010751276814812057,0.011015111828672562,-0.11877770195892892,0.5532940274859193,0.5575156151405246,0.5610479146680346,0.5700167589795706,0.5684859896995437,0.5409417720936801,0.46752164959968506,0.4178307692256753,0.42304182811902535,0.4006133926022865,0.3508312275610362,0.29900387226133607,0.5409417720936801,0.29900387226133607,0.5586086010532958,-0.018471611923525914,0.5558484708986973,0.5599072349815382,0.5667049413439157,0.023589534790596816,0.5572731830435786,0.5739864304076568,0.5801510811669561,0.09168673966132393,0.5487498556979173,0.6045670680162719,0.6040491588975265,0.18315664293105405,0.5069226280100305,0.6627954661990659,0.67233555898823,0.3892957621708462,0.33528219592394426,0.7815025175889531,0.8623989876749515,0.8200621595166642,-0.03754827050801714,1.0,-0.025370215832993183,-0.05361886279479655,-0.056588952546380425,-0.06755243768636707,0.008940318023088506,-0.0506178354071366,0.051153712036128604,0.8623989876749515,0.6040491588975261,0.0034499741841564325,0.292468663007467,0.25756990800300017,0.2086876534109711
rolling_trend_24h,0.5073391967993717,0.12179860158141942,-0.00904745417913775,-0.02468132018121097,-0.09762388759211894,0.04698252144167335,0.013746313907764075,0.004343153635026271,-0.11354075950854137,0.11520647221726442,0.00592762839951026,0.008393034819845718,-0.011022946606852593,-0.0032977166125033697,0.012949273028353903,0.4948270860742668,0.4762002288772154,0.45107882741382327,0.34119738932226945,0.015671665502718313,-0.523320170324658,-0.13767304304309624,-0.1667609369415333,-0.09552757050010514,-0.12919059138288871,-0.026442383003586905,-0.03538883353729706,-0.523320170324658,-0.03538883353729706,0.475170670379418,-0.0016450152856807053,0.47125142308984075,0.4760871906052571,0.43101181024476926,0.024968356047613542,0.417534975180552,0.43018168680229113,0.30111709657978963,0.061648039368137175,0.25982220242820986,0.29239816423002246,-0.015052187047094602,0.09292361998494816,-0.04492399194482266,0.020573969478872526,-0.20304352048005472,0.12561237965511685,-0.13831371940461815,-0.07089060231673319,-0.18547831410573035,0.07026746616461708,-0.12296934541123689,-0.025370215832993183,1.0,0.14255117893239969,0.25579278176819226,0.9790224355309066,0.3365392156381978,0.12429069721240572,0.9428240874361971,-0.18547831410573035,-0.015052187047094578,-0.0058710105199734144,0.1196542445171605,0.09166584634084453,0.18230074393733828
diff_1h,0.051644556684653224,0.2711673614073988,-0.0129585955019622,-0.04043766711040336,-0.09937066887082713,-0.001634848787428482,-0.021606613980611436,-0.012636034030182026,-0.07419753375872162,0.03060912477693486,0.01710898742431732,-0.025432278603714945,0.017108987424317348,-0.008785696244919702,-0.01865220391329931,-0.038245426169155515,-0.09524535592440762,-0.12481210406472545,-0.21422096265163904,-0.3208639739854736,-0.21329264861752412,-0.04325975141978347,-0.051312076956920874,-0.06246615649824801,-0.024742586379393798,-0.02709295384344492,0.047782849580747765,-0.21329264861752412,0.047782849580747765,-0.08628785228304481,-0.030157888503051553,-0.08065081742446616,-0.08518377093834958,-0.1351229727153839,-0.05698100587831875,-0.1255195558166008,-0.13599511273044126,-0.21581973764888304,0.0010215966000407853,-0.19708450937969937,-0.19699968740442153,-0.27169455860140546,0.04255179490599445,-0.2028925870538555,-0.179607064351855,-0.1705849365875329,0.10418451573640068,-0.18556253157696678,-0.10522488254117497,-0.12769068041867931,0.028295689605107675,-0.159982224818382,-0.05361886279479655,0.14255117893239969,1.0,0.788272256315164,0.2536776472369954,0.02470200433157726,0.9780046232086118,0.2537870063009169,-0.1276906804186793,-0.2716945586014055,0.09113922536668945,0.2132340230164413,0.07141330805671267,0.000825663347340983
diff_3h,0.11867217450014142,0.31511785437443335,-0.01926448936829827,-0.04897749584173047,-0.11823825178410478,-3.522964559907485e-17,-0.028275113520913327,-0.006693271903551141,-0.08814613599351385,0.04211247987519565,0.02016542571945541,-0.023324985509600597,-0.00399591385224233,0.007155473642387459,-0.02264871255148587,0.04786145694599171,-0.034079353080468944,-0.10504102203772955,-0.2206716337687354,-0.3758527521013248,-0.28143922989600106,-0.05046239395691593,-0.0672742771982814,-0.0737013982305833,-0.03658138847573183,-0.030970986108409405,0.04989016139632521,-0.28143922989600106,0.04989016139632521,-0.030460912877963733,0.0771352861554003,-0.03355227115098493,-0.024544631130730837,-0.10857072004707885,0.03260843598226302,-0.10192629639027044,-0.09457204315558265,-0.22142638548344296,0.03664824570070633,-0.1999570265948464,-0.18282962192844618,-0.3131656426604722,0.05859598337636436,-0.22886062143785807,-0.19267172344711014,-0.20341054621598018,0.12562027116946123,-0.21173953794125402,-0.11794017930307295,-0.15390004355820527,0.03872174279823076,-0.18506135440454444,-0.056588952546380425,0.25579278176819226,0.788272256315164,1.0,0.38166359789811594,0.06458435463648414,0.7408608013551128,0.38166009005041357,-0.1539000435582053,-0.31316564266047225,0.1321980458461483,0.2367959441431288,0.08382073832682498,0.018271871483367053
diff_24h,0.4967376592416552,0.1772912577267411,-0.006159575061030593,-0.021277030919186528,-0.11534471145638069,0.05960942300081613,0.002681316272884847,-0.0014055472397670277,-0.13252179179566234,0.12935990298963898,0.004156480740390376,0.0006439618048492146,0.00040979387581315506,-0.005210236421052737,0.02404515292689239,0.4742265281391282,0.4455259611321858,0.41234426871751223,0.28992966822351196,-0.026207918761186513,-0.5472798131315418,-0.18361325150403215,-0.1857243899347063,-0.1232750017223617,-0.14799337914438912,-0.04716756292444654,-0.038786690347953595,-0.5472798131315418,-0.038786690347953595,0.445099927119931,0.006984407204590042,0.441159190242147,0.4466530276333451,0.3916975593511786,0.020244501953658744,0.3807690108184544,0.3917243834829984,0.25600673786776335,0.05028428996108029,0.22480867415020123,0.25194021154970103,-0.050874527328328964,0.09197698401969914,-0.07285248866770362,-0.009261526998086573,-0.24716157586884294,0.13076269203689161,-0.17629212995390345,-0.11164671994849991,-0.23008349007878184,0.05205322789910864,-0.14661761696446998,-0.06755243768636707,0.9790224355309066,0.2536776472369954,0.38166359789811594,1.0,0.3509944304642535,0.2304462208403628,0.9544449765066119,-0.23008349007878198,-0.05087452732832897,0.0008827950895361116,0.17395478248816046,0.11713637851164156,0.1768155056867748
diff_week,0.6167917999085247,0.15358705163567363,-0.011274894444683888,0.04977269210873881,-0.11557938244255297,0.4026394914343473,0.006715118729093383,0.002160688056564098,-0.02348233328504045,-0.030829186319384274,0.0090552023779632,0.0015153603979448252,-0.0032648008573609487,-0.007305761918547234,0.026836698346943574,0.6149428947536199,0.610203983505411,0.6037481372053827,0.5748318947597832,0.4807672861870106,0.27763732405895686,0.15743799753553014,-0.03444351884473098,-0.193883186200434,-0.38877777731314955,-0.4919721710570657,-0.7855635635413399,0.27763732405895686,-0.7855635635413399,0.6110826396551479,-0.07649960741834433,0.611581326773708,0.6091001971207395,0.6023477897896805,-0.0810650176483727,0.6015175443854416,0.5948165158802253,0.574723919008194,-0.06667324403834111,0.5674486997055227,0.5523024205555351,0.5021593408479446,-0.03454172738699527,0.48187870265057414,0.459327001204097,0.3629712749405594,0.08141864535007173,0.2835718406448408,0.3184924773504939,0.05069164265075315,0.14571626046115463,-0.0400883781458819,0.008940318023088506,0.3365392156381978,0.02470200433157726,0.06458435463648414,0.3509944304642535,1.0,0.01857455300804692,0.28836395438552204,0.050691642650753134,0.5021593408479446,0.0004287190268436661,0.33687899408833344,0.14358631602353875,0.20799544111733106
roc_1h,0.04611564566942371,0.24365234402876543,0.0036498918988213374,-0.03288930659529315,-0.10359934890166617,-0.004050430121638958,-0.045990219238189085,-0.012897528287687393,-0.06656544493141962,0.030221064162314862,0.007684329852651047,-0.040459974141372014,0.028578382467532602,0.004197261821188315,-0.013561385317127781,-0.041799824967163786,-0.09542832535537786,-0.1197282252091241,-0.19597763845181243,-0.29037673051113844,-0.19300587063039842,-0.03781326516217024,-0.042575837228051534,-0.0596494330639977,-0.02015012621603243,-0.02409359935375083,0.05432227089790747,-0.19300587063039842,0.05432227089790747,-0.08583968216954861,-0.044985099530325354,-0.07901290405725105,-0.0854838561768302,-0.12755436752050045,-0.09377970664497273,-0.11398039570455418,-0.13335627224155164,-0.19835466280352526,-0.05469347283156561,-0.171275817238183,-0.19549239492466539,-0.24734039487752651,0.010922640874827035,-0.17739372369902712,-0.1765082361714647,-0.15439308188096929,0.09667459417825273,-0.16521472233463264,-0.09853402955128399,-0.11350840098762784,0.03910191911331299,-0.15939932421426906,-0.0506178354071366,0.12429069721240572,0.9780046232086118,0.7408608013551128,0.2304462208403628,0.01857455300804692,1.0,0.22118617613273778,-0.11350840098762792,-0.24734039487752654,0.10677828395904121,0.20045188044701936,0.07864169111774535,0.013421465406081544
roc_24h,0.5114502037595838,0.17387443637328517,-0.0032602066237242414,-0.10032955585009147,-0.1163789286964199,0.06429913932108458,0.0005067151035943877,-0.018330515587426495,-0.05671980304761682,0.1139363378111062,-0.006614137892107965,0.007853339415856054,0.010611693926338754,-0.011850895450086862,-0.06251278349274886,0.48893812022222194,0.46009469407672055,0.4268701746056015,0.3058032794094577,-0.006599853926465488,-0.5080532067605701,-0.12727120648996137,-0.10024830934303697,-0.062166437209470723,-0.09646573339117463,-0.00020124372162305866,0.014713979886019218,-0.5080532067605701,0.014713979886019218,0.4597367424761564,0.07065216390750885,0.4516492594650585,0.4654416993565697,0.4067572286940912,0.1287684834405933,0.3822710823089807,0.4205587447391552,0.27254452898745657,0.23247175399215952,0.20104199261651584,0.30947854788314383,-0.026431438882316614,0.3042325434140638,-0.12015073859647465,0.09634982467113434,-0.1810316078339763,0.23907958024981718,-0.1977215173261964,0.007129159988142006,-0.12930551092824386,0.1326232985867022,-0.15820775746028404,0.051153712036128604,0.9428240874361971,0.2537870063009169,0.38166009005041357,0.9544449765066119,0.28836395438552204,0.22118617613273778,1.0,-0.12930551092824388,-0.026431438882316638,-0.004041434291310565,0.17081002897459,0.11296873246813482,0.18271940690822347
weekly_seasonal,0.4307494961522524,0.012308848297048867,0.0041182044567877425,-0.012923401319858181,-0.2269041177542502,0.2861441766847871,-0.0026858767706008048,-0.0021965807840143973,0.07671105266704678,-0.1716540377686832,-0.004108914081092896,0.00019511049582122,0.0017058434617414954,0.0022079601235296064,-0.08369399186319515,0.44249161287823857,0.4540477741942418,0.4654940992138872,0.5009210992553454,0.5573274135831164,0.6223646413072017,0.6526988775694127,0.6192832949981931,0.5774923726736614,0.4871356378202776,0.3848412827215788,0.19201320730443927,0.6223646413072017,0.19201320730443927,0.455085410382611,0.0030978675600216647,0.451652150301272,0.4574616264913628,0.4752901392696349,0.03944176398360238,0.46476502704875117,0.48430810624691195,0.5157551123539661,0.08243090770484958,0.48667427243492534,0.5375474138170266,0.5937161894502097,0.13596087597676784,0.5014737547307275,0.6255864794044158,0.8065112204584761,0.3090608949234257,0.44214241296537715,0.8130109060651803,1.0,0.6551224312281866,0.08220684933042474,0.8623989876749515,-0.18547831410573035,-0.1276906804186793,-0.1539000435582053,-0.23008349007878198,0.050691642650753134,-0.11350840098762792,-0.12930551092824388,1.0,0.5937161894502097,0.0003502365753061931,0.20323627053982643,0.2809399152307695,0.1556025408605637
daily_seasonal,0.8009893861547992,0.16294424493870965,-0.00029312374926525044,-0.06984580556838844,-0.1824334482055985,0.3157922705248608,0.0005001355031118873,-0.000370789747281722,0.1483245496554356,0.02316304342080998,-5.729597070682545e-05,0.0005150419688238603,-7.700097543822963e-05,-0.00038074502267923885,-0.037329413859198995,0.8259039944909636,0.8497731328401747,0.8723007502491004,0.9302900173297904,0.984585220010398,0.8258436555665403,0.36497290525195347,0.20711512933619636,0.09167279287850763,-0.028566927620010344,-0.07542205090654562,-0.09214534494652503,0.8258436555665403,-0.09214534494652503,0.8513348832936551,-0.14314967337052723,0.8540414035805172,0.846260162438708,0.8876231612567332,-0.12746384381134584,0.8891143178922242,0.8761544513456296,0.9483442527374744,-0.08919110226432456,0.9377718334023046,0.9205862377168214,1.0,-0.03496006701766858,0.922247455972423,0.9183583951337492,0.7974222601983656,0.19774832769372316,0.5421713777865415,0.7478230569875809,0.5937161894502097,0.5144305663837281,-0.015797583072344617,0.6040491588975261,-0.015052187047094578,-0.2716945586014055,-0.31316564266047225,-0.05087452732832897,0.5021593408479446,-0.24734039487752654,-0.026431438882316638,0.5937161894502097,1.0,-0.00022485841458271875,0.35607157628660896,0.2132672530427729,0.28256567005271843
